Product name,Alternative name,Product type,Non-traditionals categories,Antibacterial class,Indications,Route of administration,R&D phase,Clinical trials,Developer,Pathogen category,Pathogen name,Pathogen activity,Active against priority pathogens?,Innovative?,Mycobacterium tuberculosis,Clostridioides difficile
TNP-2198,NA,Antibiotics,NA,rifamycin-nitroimidazole conjugate,"Helicobacter pylori infection, Clostridioides difficile infection, and bacterial vaginosis",Oral,Phase II,CTR20190734,TenNor Therapeutics,Priority pathogens,Staphylococcus aureus,Other priority pathogens,No,No,NA,NA
TNP-2198,NA,Antibiotics,NA,rifamycin-nitroimidazole conjugate,"Helicobacter pylori infection, Clostridioides difficile infection, and bacterial vaginosis",Oral,Phase II,CTR20190734,TenNor Therapeutics,Priority pathogens,Pseudomonas aeruginosa,Critical priority pathogens,NA,No,NA,NA
TNP-2198,NA,Antibiotics,NA,rifamycin-nitroimidazole conjugate,"Helicobacter pylori infection, Clostridioides difficile infection, and bacterial vaginosis",Oral,Phase II,CTR20190734,TenNor Therapeutics,Priority pathogens,Other priority pathogens,Other priority pathogens,Yes,No,NA,NA
TNP-2198,NA,Antibiotics,NA,rifamycin-nitroimidazole conjugate,"Helicobacter pylori infection, Clostridioides difficile infection, and bacterial vaginosis",Oral,Phase II,CTR20190734,TenNor Therapeutics,Priority pathogens,Neisseria gonnorhoeae,Other priority pathogens,Possibly,No,NA,NA
TNP-2198,NA,Antibiotics,NA,rifamycin-nitroimidazole conjugate,"Helicobacter pylori infection, Clostridioides difficile infection, and bacterial vaginosis",Oral,Phase II,CTR20190734,TenNor Therapeutics,Priority pathogens,Helicobacter pylori,Other priority pathogens,Yes,No,NA,NA
TNP-2198,NA,Antibiotics,NA,rifamycin-nitroimidazole conjugate,"Helicobacter pylori infection, Clostridioides difficile infection, and bacterial vaginosis",Oral,Phase II,CTR20190734,TenNor Therapeutics,Priority pathogens,Gram-positive priority pathogens,Other priority pathogens,No,No,NA,NA
TNP-2198,NA,Antibiotics,NA,rifamycin-nitroimidazole conjugate,"Helicobacter pylori infection, Clostridioides difficile infection, and bacterial vaginosis",Oral,Phase II,CTR20190734,TenNor Therapeutics,Priority pathogens,Enterococcus faecium,Other priority pathogens,NA,No,NA,NA
TNP-2198,NA,Antibiotics,NA,rifamycin-nitroimidazole conjugate,"Helicobacter pylori infection, Clostridioides difficile infection, and bacterial vaginosis",Oral,Phase II,CTR20190734,TenNor Therapeutics,Priority pathogens,Enterobacterales,Critical priority pathogens,NA,No,NA,NA
TNP-2198,NA,Antibiotics,NA,rifamycin-nitroimidazole conjugate,"Helicobacter pylori infection, Clostridioides difficile infection, and bacterial vaginosis",Oral,Phase II,CTR20190734,TenNor Therapeutics,Priority pathogens,Critical priority pathogens,Critical priority pathogens,NA,No,NA,NA
TNP-2198,NA,Antibiotics,NA,rifamycin-nitroimidazole conjugate,"Helicobacter pylori infection, Clostridioides difficile infection, and bacterial vaginosis",Oral,Phase II,CTR20190734,TenNor Therapeutics,Priority pathogens,Campylobacter spp.,Other priority pathogens,NA,No,NA,NA
TNP-2198,NA,Antibiotics,NA,rifamycin-nitroimidazole conjugate,"Helicobacter pylori infection, Clostridioides difficile infection, and bacterial vaginosis",Oral,Phase II,CTR20190734,TenNor Therapeutics,Priority pathogens,All critical priority pathogens,Critical priority pathogens,NA,No,NA,NA
TNP-2198,NA,Antibiotics,NA,rifamycin-nitroimidazole conjugate,"Helicobacter pylori infection, Clostridioides difficile infection, and bacterial vaginosis",Oral,Phase II,CTR20190734,TenNor Therapeutics,Priority pathogens,Acinetobacter baumannii,Critical priority pathogens,NA,No,NA,NA
TRL1068,NA,Non-traditional,Antibodies,Antibody,Gram-negative and Gram-positive bacterial infections,IV,Phase I,NCT04763759,Trellis Bioscience,Priority pathogens,Streptococcus pneumoniae,Other priority pathogens,Yes,NA,NA,NA
TRL1068,NA,Non-traditional,Antibodies,Antibody,Gram-negative and Gram-positive bacterial infections,IV,Phase I,NCT04763759,Trellis Bioscience,Priority pathogens,Staphylococcus aureus,Other priority pathogens,Yes,NA,NA,NA
TRL1068,NA,Non-traditional,Antibodies,Antibody,Gram-negative and Gram-positive bacterial infections,IV,Phase I,NCT04763759,Trellis Bioscience,Priority pathogens,Pseudomonas aeruginosa,Critical priority pathogens,Yes,NA,NA,NA
TRL1068,NA,Non-traditional,Antibodies,Antibody,Gram-negative and Gram-positive bacterial infections,IV,Phase I,NCT04763759,Trellis Bioscience,Priority pathogens,Other priority pathogens,Other priority pathogens,Yes,NA,NA,NA
TRL1068,NA,Non-traditional,Antibodies,Antibody,Gram-negative and Gram-positive bacterial infections,IV,Phase I,NCT04763759,Trellis Bioscience,Priority pathogens,Neisseria gonnorhoeae,Other priority pathogens,Yes,NA,NA,NA
TRL1068,NA,Non-traditional,Antibodies,Antibody,Gram-negative and Gram-positive bacterial infections,IV,Phase I,NCT04763759,Trellis Bioscience,Priority pathogens,Helicobacter pylori,Other priority pathogens,Possibly,NA,NA,NA
TRL1068,NA,Non-traditional,Antibodies,Antibody,Gram-negative and Gram-positive bacterial infections,IV,Phase I,NCT04763759,Trellis Bioscience,Priority pathogens,Gram-positive priority pathogens,Other priority pathogens,Yes,NA,NA,NA
TRL1068,NA,Non-traditional,Antibodies,Antibody,Gram-negative and Gram-positive bacterial infections,IV,Phase I,NCT04763759,Trellis Bioscience,Priority pathogens,Enterococcus faecium,Other priority pathogens,Yes,NA,NA,NA
TRL1068,NA,Non-traditional,Antibodies,Antibody,Gram-negative and Gram-positive bacterial infections,IV,Phase I,NCT04763759,Trellis Bioscience,Priority pathogens,Enterobacterales,Critical priority pathogens,Yes,NA,NA,NA
TRL1068,NA,Non-traditional,Antibodies,Antibody,Gram-negative and Gram-positive bacterial infections,IV,Phase I,NCT04763759,Trellis Bioscience,Priority pathogens,Critical priority pathogens,Critical priority pathogens,Yes,NA,NA,NA
TRL1068,NA,Non-traditional,Antibodies,Antibody,Gram-negative and Gram-positive bacterial infections,IV,Phase I,NCT04763759,Trellis Bioscience,Priority pathogens,Campylobacter spp.,Other priority pathogens,Possibly,NA,NA,NA
TRL1068,NA,Non-traditional,Antibodies,Antibody,Gram-negative and Gram-positive bacterial infections,IV,Phase I,NCT04763759,Trellis Bioscience,Priority pathogens,All critical priority pathogens,Critical priority pathogens,Yes,NA,NA,NA
TRL1068,NA,Non-traditional,Antibodies,Antibody,Gram-negative and Gram-positive bacterial infections,IV,Phase I,NCT04763759,Trellis Bioscience,Priority pathogens,Acinetobacter baumannii,Critical priority pathogens,Yes,NA,NA,NA
TXA709,NA,Antibiotics,NA,Diflurobenzamide (FtsZ inhibitor),MRSA,"IV, Oral",Phase I,Not registered,TAXIS Pharmaceuticals,Priority pathogens,Streptococcus pneumoniae,Other priority pathogens,No,Yes,NA,NA
TXA709,NA,Antibiotics,NA,Diflurobenzamide (FtsZ inhibitor),MRSA,"IV, Oral",Phase I,Not registered,TAXIS Pharmaceuticals,Priority pathogens,Staphylococcus aureus,Other priority pathogens,Yes,Yes,NA,NA
TXA709,NA,Antibiotics,NA,Diflurobenzamide (FtsZ inhibitor),MRSA,"IV, Oral",Phase I,Not registered,TAXIS Pharmaceuticals,Priority pathogens,Pseudomonas aeruginosa,Critical priority pathogens,No,Yes,NA,NA
TXA709,NA,Antibiotics,NA,Diflurobenzamide (FtsZ inhibitor),MRSA,"IV, Oral",Phase I,Not registered,TAXIS Pharmaceuticals,Priority pathogens,Other priority pathogens,Other priority pathogens,Yes,Yes,NA,NA
TXA709,NA,Antibiotics,NA,Diflurobenzamide (FtsZ inhibitor),MRSA,"IV, Oral",Phase I,Not registered,TAXIS Pharmaceuticals,Priority pathogens,Neisseria gonnorhoeae,Other priority pathogens,No,Yes,NA,NA
TXA709,NA,Antibiotics,NA,Diflurobenzamide (FtsZ inhibitor),MRSA,"IV, Oral",Phase I,Not registered,TAXIS Pharmaceuticals,Priority pathogens,Helicobacter pylori,Other priority pathogens,No,Yes,NA,NA
TXA709,NA,Antibiotics,NA,Diflurobenzamide (FtsZ inhibitor),MRSA,"IV, Oral",Phase I,Not registered,TAXIS Pharmaceuticals,Priority pathogens,Gram-positive priority pathogens,Other priority pathogens,Yes,Yes,NA,NA
TXA709,NA,Antibiotics,NA,Diflurobenzamide (FtsZ inhibitor),MRSA,"IV, Oral",Phase I,Not registered,TAXIS Pharmaceuticals,Priority pathogens,Enterococcus faecium,Other priority pathogens,No,Yes,NA,NA
TXA709,NA,Antibiotics,NA,Diflurobenzamide (FtsZ inhibitor),MRSA,"IV, Oral",Phase I,Not registered,TAXIS Pharmaceuticals,Priority pathogens,Enterobacterales,Critical priority pathogens,Possibly,Yes,NA,NA
TXA709,NA,Antibiotics,NA,Diflurobenzamide (FtsZ inhibitor),MRSA,"IV, Oral",Phase I,Not registered,TAXIS Pharmaceuticals,Priority pathogens,Critical priority pathogens,Critical priority pathogens,Yes,Yes,NA,NA
TXA709,NA,Antibiotics,NA,Diflurobenzamide (FtsZ inhibitor),MRSA,"IV, Oral",Phase I,Not registered,TAXIS Pharmaceuticals,Priority pathogens,Campylobacter spp.,Other priority pathogens,No,Yes,NA,NA
TXA709,NA,Antibiotics,NA,Diflurobenzamide (FtsZ inhibitor),MRSA,"IV, Oral",Phase I,Not registered,TAXIS Pharmaceuticals,Priority pathogens,All critical priority pathogens,Critical priority pathogens,No,Yes,NA,NA
TXA709,NA,Antibiotics,NA,Diflurobenzamide (FtsZ inhibitor),MRSA,"IV, Oral",Phase I,Not registered,TAXIS Pharmaceuticals,Priority pathogens,Acinetobacter baumannii,Critical priority pathogens,Possibly,Yes,NA,NA
VNRX-7145 + ceftibuten,NA,Antibiotics,NA,Boronate-BLI + cephalosporin,Gram-negative infections,Oral,Phase I,NCT04243863,Venatorx,Priority pathogens,Streptococcus pneumoniae,Other priority pathogens,NA,Yes,NA,NA
VNRX-7145 + ceftibuten,NA,Antibiotics,NA,Boronate-BLI + cephalosporin,Gram-negative infections,Oral,Phase I,NCT04243863,Venatorx,Priority pathogens,Staphylococcus aureus,Other priority pathogens,NA,Yes,NA,NA
VNRX-7145 + ceftibuten,NA,Antibiotics,NA,Boronate-BLI + cephalosporin,Gram-negative infections,Oral,Phase I,NCT04243863,Venatorx,Priority pathogens,Pseudomonas aeruginosa,Critical priority pathogens,Possibly,Yes,NA,NA
VNRX-7145 + ceftibuten,NA,Antibiotics,NA,Boronate-BLI + cephalosporin,Gram-negative infections,Oral,Phase I,NCT04243863,Venatorx,Priority pathogens,Other priority pathogens,Other priority pathogens,NA,Yes,NA,NA
VNRX-7145 + ceftibuten,NA,Antibiotics,NA,Boronate-BLI + cephalosporin,Gram-negative infections,Oral,Phase I,NCT04243863,Venatorx,Priority pathogens,Neisseria gonnorhoeae,Other priority pathogens,NA,Yes,NA,NA
VNRX-7145 + ceftibuten,NA,Antibiotics,NA,Boronate-BLI + cephalosporin,Gram-negative infections,Oral,Phase I,NCT04243863,Venatorx,Priority pathogens,Helicobacter pylori,Other priority pathogens,NA,Yes,NA,NA
VNRX-7145 + ceftibuten,NA,Antibiotics,NA,Boronate-BLI + cephalosporin,Gram-negative infections,Oral,Phase I,NCT04243863,Venatorx,Priority pathogens,Gram-positive priority pathogens,Other priority pathogens,NA,Yes,NA,NA
VNRX-7145 + ceftibuten,NA,Antibiotics,NA,Boronate-BLI + cephalosporin,Gram-negative infections,Oral,Phase I,NCT04243863,Venatorx,Priority pathogens,Enterococcus faecium,Other priority pathogens,NA,Yes,NA,NA
VNRX-7145 + ceftibuten,NA,Antibiotics,NA,Boronate-BLI + cephalosporin,Gram-negative infections,Oral,Phase I,NCT04243863,Venatorx,Priority pathogens,Enterobacterales,Critical priority pathogens,Yes,Yes,NA,NA
VNRX-7145 + ceftibuten,NA,Antibiotics,NA,Boronate-BLI + cephalosporin,Gram-negative infections,Oral,Phase I,NCT04243863,Venatorx,Priority pathogens,Critical priority pathogens,Critical priority pathogens,Yes,Yes,NA,NA
VNRX-7145 + ceftibuten,NA,Antibiotics,NA,Boronate-BLI + cephalosporin,Gram-negative infections,Oral,Phase I,NCT04243863,Venatorx,Priority pathogens,Campylobacter spp.,Other priority pathogens,NA,Yes,NA,NA
VNRX-7145 + ceftibuten,NA,Antibiotics,NA,Boronate-BLI + cephalosporin,Gram-negative infections,Oral,Phase I,NCT04243863,Venatorx,Priority pathogens,All critical priority pathogens,Critical priority pathogens,No,Yes,NA,NA
VNRX-7145 + ceftibuten,NA,Antibiotics,NA,Boronate-BLI + cephalosporin,Gram-negative infections,Oral,Phase I,NCT04243863,Venatorx,Priority pathogens,Acinetobacter baumannii,Critical priority pathogens,Possibly,Yes,NA,NA
"XNW4107 +imipenem 
+ cilastin",NA,Antibiotics,NA,"BLI + carbapenem + 
degradation inhibitor",HABP/VABP,IV,Phase I,"NCT04802863, NCT04482569",Sinovent,Priority pathogens,Streptococcus pneumoniae,Other priority pathogens,NA,No,NA,NA
"XNW4107 +imipenem 
+ cilastin",NA,Antibiotics,NA,"BLI + carbapenem + 
degradation inhibitor",HABP/VABP,IV,Phase I,"NCT04802863, NCT04482569",Sinovent,Priority pathogens,Staphylococcus aureus,Other priority pathogens,NA,No,NA,NA
"XNW4107 +imipenem 
+ cilastin",NA,Antibiotics,NA,"BLI + carbapenem + 
degradation inhibitor",HABP/VABP,IV,Phase I,"NCT04802863, NCT04482569",Sinovent,Priority pathogens,Pseudomonas aeruginosa,Critical priority pathogens,Possibly,No,NA,NA
"XNW4107 +imipenem 
+ cilastin",NA,Antibiotics,NA,"BLI + carbapenem + 
degradation inhibitor",HABP/VABP,IV,Phase I,"NCT04802863, NCT04482569",Sinovent,Priority pathogens,Other priority pathogens,Other priority pathogens,NA,No,NA,NA
"XNW4107 +imipenem 
+ cilastin",NA,Antibiotics,NA,"BLI + carbapenem + 
degradation inhibitor",HABP/VABP,IV,Phase I,"NCT04802863, NCT04482569",Sinovent,Priority pathogens,Neisseria gonnorhoeae,Other priority pathogens,NA,No,NA,NA
"XNW4107 +imipenem 
+ cilastin",NA,Antibiotics,NA,"BLI + carbapenem + 
degradation inhibitor",HABP/VABP,IV,Phase I,"NCT04802863, NCT04482569",Sinovent,Priority pathogens,Helicobacter pylori,Other priority pathogens,NA,No,NA,NA
"XNW4107 +imipenem 
+ cilastin",NA,Antibiotics,NA,"BLI + carbapenem + 
degradation inhibitor",HABP/VABP,IV,Phase I,"NCT04802863, NCT04482569",Sinovent,Priority pathogens,Gram-positive priority pathogens,Other priority pathogens,NA,No,NA,NA
"XNW4107 +imipenem 
+ cilastin",NA,Antibiotics,NA,"BLI + carbapenem + 
degradation inhibitor",HABP/VABP,IV,Phase I,"NCT04802863, NCT04482569",Sinovent,Priority pathogens,Enterococcus faecium,Other priority pathogens,NA,No,NA,NA
"XNW4107 +imipenem 
+ cilastin",NA,Antibiotics,NA,"BLI + carbapenem + 
degradation inhibitor",HABP/VABP,IV,Phase I,"NCT04802863, NCT04482569",Sinovent,Priority pathogens,Enterobacterales,Critical priority pathogens,Possibly,No,NA,NA
"XNW4107 +imipenem 
+ cilastin",NA,Antibiotics,NA,"BLI + carbapenem + 
degradation inhibitor",HABP/VABP,IV,Phase I,"NCT04802863, NCT04482569",Sinovent,Priority pathogens,Critical priority pathogens,Critical priority pathogens,Possibly,No,NA,NA
"XNW4107 +imipenem 
+ cilastin",NA,Antibiotics,NA,"BLI + carbapenem + 
degradation inhibitor",HABP/VABP,IV,Phase I,"NCT04802863, NCT04482569",Sinovent,Priority pathogens,Campylobacter spp.,Other priority pathogens,NA,No,NA,NA
"XNW4107 +imipenem 
+ cilastin",NA,Antibiotics,NA,"BLI + carbapenem + 
degradation inhibitor",HABP/VABP,IV,Phase I,"NCT04802863, NCT04482569",Sinovent,Priority pathogens,All critical priority pathogens,Critical priority pathogens,Possibly,No,NA,NA
"XNW4107 +imipenem 
+ cilastin",NA,Antibiotics,NA,"BLI + carbapenem + 
degradation inhibitor",HABP/VABP,IV,Phase I,"NCT04802863, NCT04482569",Sinovent,Priority pathogens,Acinetobacter baumannii,Critical priority pathogens,Possibly,No,NA,NA
YPT-01,NA,Non-traditional,Bacteriophages and phage-derived enzymes,Bacteriophage,CF subjects with P. aeruginosa infections,Inhalation,Phase II,NCT04684641,Felix Biotechnology/ Yale University,Priority pathogens,Streptococcus pneumoniae,Other priority pathogens,NA,NA,NA,NA
YPT-01,NA,Non-traditional,Bacteriophages and phage-derived enzymes,Bacteriophage,CF subjects with P. aeruginosa infections,Inhalation,Phase II,NCT04684641,Felix Biotechnology/ Yale University,Priority pathogens,Staphylococcus aureus,Other priority pathogens,NA,NA,NA,NA
YPT-01,NA,Non-traditional,Bacteriophages and phage-derived enzymes,Bacteriophage,CF subjects with P. aeruginosa infections,Inhalation,Phase II,NCT04684641,Felix Biotechnology/ Yale University,Priority pathogens,Pseudomonas aeruginosa,Critical priority pathogens,Yes,NA,NA,NA
YPT-01,NA,Non-traditional,Bacteriophages and phage-derived enzymes,Bacteriophage,CF subjects with P. aeruginosa infections,Inhalation,Phase II,NCT04684641,Felix Biotechnology/ Yale University,Priority pathogens,Other priority pathogens,Other priority pathogens,NA,NA,NA,NA
YPT-01,NA,Non-traditional,Bacteriophages and phage-derived enzymes,Bacteriophage,CF subjects with P. aeruginosa infections,Inhalation,Phase II,NCT04684641,Felix Biotechnology/ Yale University,Priority pathogens,Neisseria gonnorhoeae,Other priority pathogens,NA,NA,NA,NA
YPT-01,NA,Non-traditional,Bacteriophages and phage-derived enzymes,Bacteriophage,CF subjects with P. aeruginosa infections,Inhalation,Phase II,NCT04684641,Felix Biotechnology/ Yale University,Priority pathogens,Helicobacter pylori,Other priority pathogens,NA,NA,NA,NA
YPT-01,NA,Non-traditional,Bacteriophages and phage-derived enzymes,Bacteriophage,CF subjects with P. aeruginosa infections,Inhalation,Phase II,NCT04684641,Felix Biotechnology/ Yale University,Priority pathogens,Gram-positive priority pathogens,Other priority pathogens,NA,NA,NA,NA
YPT-01,NA,Non-traditional,Bacteriophages and phage-derived enzymes,Bacteriophage,CF subjects with P. aeruginosa infections,Inhalation,Phase II,NCT04684641,Felix Biotechnology/ Yale University,Priority pathogens,Enterococcus faecium,Other priority pathogens,NA,NA,NA,NA
YPT-01,NA,Non-traditional,Bacteriophages and phage-derived enzymes,Bacteriophage,CF subjects with P. aeruginosa infections,Inhalation,Phase II,NCT04684641,Felix Biotechnology/ Yale University,Priority pathogens,Enterobacterales,Critical priority pathogens,NA,NA,NA,NA
YPT-01,NA,Non-traditional,Bacteriophages and phage-derived enzymes,Bacteriophage,CF subjects with P. aeruginosa infections,Inhalation,Phase II,NCT04684641,Felix Biotechnology/ Yale University,Priority pathogens,Critical priority pathogens,Critical priority pathogens,Yes,NA,NA,NA
YPT-01,NA,Non-traditional,Bacteriophages and phage-derived enzymes,Bacteriophage,CF subjects with P. aeruginosa infections,Inhalation,Phase II,NCT04684641,Felix Biotechnology/ Yale University,Priority pathogens,Campylobacter spp.,Other priority pathogens,NA,NA,NA,NA
YPT-01,NA,Non-traditional,Bacteriophages and phage-derived enzymes,Bacteriophage,CF subjects with P. aeruginosa infections,Inhalation,Phase II,NCT04684641,Felix Biotechnology/ Yale University,Priority pathogens,All critical priority pathogens,Critical priority pathogens,NA,NA,NA,NA
YPT-01,NA,Non-traditional,Bacteriophages and phage-derived enzymes,Bacteriophage,CF subjects with P. aeruginosa infections,Inhalation,Phase II,NCT04684641,Felix Biotechnology/ Yale University,Priority pathogens,Acinetobacter baumannii,Critical priority pathogens,NA,NA,NA,NA
Zidebactam + cefepime,NA,Antibiotics,NA,DBO-BLI/ PBP2 binder + cephalosporin,Gram-negative bacterial infections,IV,Phase I,"NCT02532140, NCT02942810, NCT02707107",Wockhardt Ltd.,Priority pathogens,Streptococcus pneumoniae,Other priority pathogens,NA,No,NA,NA
Zidebactam + cefepime,NA,Antibiotics,NA,DBO-BLI/ PBP2 binder + cephalosporin,Gram-negative bacterial infections,IV,Phase I,"NCT02532140, NCT02942810, NCT02707107",Wockhardt Ltd.,Priority pathogens,Staphylococcus aureus,Other priority pathogens,NA,No,NA,NA
Zidebactam + cefepime,NA,Antibiotics,NA,DBO-BLI/ PBP2 binder + cephalosporin,Gram-negative bacterial infections,IV,Phase I,"NCT02532140, NCT02942810, NCT02707107",Wockhardt Ltd.,Priority pathogens,Pseudomonas aeruginosa,Critical priority pathogens,Yes,No,NA,NA
Zidebactam + cefepime,NA,Antibiotics,NA,DBO-BLI/ PBP2 binder + cephalosporin,Gram-negative bacterial infections,IV,Phase I,"NCT02532140, NCT02942810, NCT02707107",Wockhardt Ltd.,Priority pathogens,Other priority pathogens,Other priority pathogens,NA,No,NA,NA
Zidebactam + cefepime,NA,Antibiotics,NA,DBO-BLI/ PBP2 binder + cephalosporin,Gram-negative bacterial infections,IV,Phase I,"NCT02532140, NCT02942810, NCT02707107",Wockhardt Ltd.,Priority pathogens,Neisseria gonnorhoeae,Other priority pathogens,NA,No,NA,NA
Zidebactam + cefepime,NA,Antibiotics,NA,DBO-BLI/ PBP2 binder + cephalosporin,Gram-negative bacterial infections,IV,Phase I,"NCT02532140, NCT02942810, NCT02707107",Wockhardt Ltd.,Priority pathogens,Helicobacter pylori,Other priority pathogens,NA,No,NA,NA
Zidebactam + cefepime,NA,Antibiotics,NA,DBO-BLI/ PBP2 binder + cephalosporin,Gram-negative bacterial infections,IV,Phase I,"NCT02532140, NCT02942810, NCT02707107",Wockhardt Ltd.,Priority pathogens,Gram-positive priority pathogens,Other priority pathogens,NA,No,NA,NA
Zidebactam + cefepime,NA,Antibiotics,NA,DBO-BLI/ PBP2 binder + cephalosporin,Gram-negative bacterial infections,IV,Phase I,"NCT02532140, NCT02942810, NCT02707107",Wockhardt Ltd.,Priority pathogens,Enterococcus faecium,Other priority pathogens,NA,No,NA,NA
Zidebactam + cefepime,NA,Antibiotics,NA,DBO-BLI/ PBP2 binder + cephalosporin,Gram-negative bacterial infections,IV,Phase I,"NCT02532140, NCT02942810, NCT02707107",Wockhardt Ltd.,Priority pathogens,Enterobacterales,Critical priority pathogens,Yes,No,NA,NA
Zidebactam + cefepime,NA,Antibiotics,NA,DBO-BLI/ PBP2 binder + cephalosporin,Gram-negative bacterial infections,IV,Phase I,"NCT02532140, NCT02942810, NCT02707107",Wockhardt Ltd.,Priority pathogens,Critical priority pathogens,Critical priority pathogens,Yes,No,NA,NA
Zidebactam + cefepime,NA,Antibiotics,NA,DBO-BLI/ PBP2 binder + cephalosporin,Gram-negative bacterial infections,IV,Phase I,"NCT02532140, NCT02942810, NCT02707107",Wockhardt Ltd.,Priority pathogens,Campylobacter spp.,Other priority pathogens,NA,No,NA,NA
Zidebactam + cefepime,NA,Antibiotics,NA,DBO-BLI/ PBP2 binder + cephalosporin,Gram-negative bacterial infections,IV,Phase I,"NCT02532140, NCT02942810, NCT02707107",Wockhardt Ltd.,Priority pathogens,All critical priority pathogens,Critical priority pathogens,Yes,No,NA,NA
Zidebactam + cefepime,NA,Antibiotics,NA,DBO-BLI/ PBP2 binder + cephalosporin,Gram-negative bacterial infections,IV,Phase I,"NCT02532140, NCT02942810, NCT02707107",Wockhardt Ltd.,Priority pathogens,Acinetobacter baumannii,Critical priority pathogens,Yes,No,NA,NA
Zoliflodacin,NA,Antibiotics,NA,Topoisomerase Inhibitors (Spiropyrimidenetrione),Uncomplicated N. gonorrhoeae,Oral,Phase III,NCT03959527,Entasis Therapeutics Inc./ GARDP,Priority pathogens,Streptococcus pneumoniae,Other priority pathogens,No,Yes,NA,NA
Zoliflodacin,NA,Antibiotics,NA,Topoisomerase Inhibitors (Spiropyrimidenetrione),Uncomplicated N. gonorrhoeae,Oral,Phase III,NCT03959527,Entasis Therapeutics Inc./ GARDP,Priority pathogens,Staphylococcus aureus,Other priority pathogens,No,Yes,NA,NA
Zoliflodacin,NA,Antibiotics,NA,Topoisomerase Inhibitors (Spiropyrimidenetrione),Uncomplicated N. gonorrhoeae,Oral,Phase III,NCT03959527,Entasis Therapeutics Inc./ GARDP,Priority pathogens,Pseudomonas aeruginosa,Critical priority pathogens,No,Yes,NA,NA
Zoliflodacin,NA,Antibiotics,NA,Topoisomerase Inhibitors (Spiropyrimidenetrione),Uncomplicated N. gonorrhoeae,Oral,Phase III,NCT03959527,Entasis Therapeutics Inc./ GARDP,Priority pathogens,Other priority pathogens,Other priority pathogens,Yes,Yes,NA,NA
Zoliflodacin,NA,Antibiotics,NA,Topoisomerase Inhibitors (Spiropyrimidenetrione),Uncomplicated N. gonorrhoeae,Oral,Phase III,NCT03959527,Entasis Therapeutics Inc./ GARDP,Priority pathogens,Neisseria gonnorhoeae,Other priority pathogens,Yes,Yes,NA,NA
Zoliflodacin,NA,Antibiotics,NA,Topoisomerase Inhibitors (Spiropyrimidenetrione),Uncomplicated N. gonorrhoeae,Oral,Phase III,NCT03959527,Entasis Therapeutics Inc./ GARDP,Priority pathogens,Helicobacter pylori,Other priority pathogens,No,Yes,NA,NA
Zoliflodacin,NA,Antibiotics,NA,Topoisomerase Inhibitors (Spiropyrimidenetrione),Uncomplicated N. gonorrhoeae,Oral,Phase III,NCT03959527,Entasis Therapeutics Inc./ GARDP,Priority pathogens,Gram-positive priority pathogens,Other priority pathogens,No,Yes,NA,NA
Zoliflodacin,NA,Antibiotics,NA,Topoisomerase Inhibitors (Spiropyrimidenetrione),Uncomplicated N. gonorrhoeae,Oral,Phase III,NCT03959527,Entasis Therapeutics Inc./ GARDP,Priority pathogens,Enterococcus faecium,Other priority pathogens,No,Yes,NA,NA
Zoliflodacin,NA,Antibiotics,NA,Topoisomerase Inhibitors (Spiropyrimidenetrione),Uncomplicated N. gonorrhoeae,Oral,Phase III,NCT03959527,Entasis Therapeutics Inc./ GARDP,Priority pathogens,Enterobacterales,Critical priority pathogens,No,Yes,NA,NA
Zoliflodacin,NA,Antibiotics,NA,Topoisomerase Inhibitors (Spiropyrimidenetrione),Uncomplicated N. gonorrhoeae,Oral,Phase III,NCT03959527,Entasis Therapeutics Inc./ GARDP,Priority pathogens,Critical priority pathogens,Critical priority pathogens,No,Yes,NA,NA
Zoliflodacin,NA,Antibiotics,NA,Topoisomerase Inhibitors (Spiropyrimidenetrione),Uncomplicated N. gonorrhoeae,Oral,Phase III,NCT03959527,Entasis Therapeutics Inc./ GARDP,Priority pathogens,Campylobacter spp.,Other priority pathogens,No,Yes,NA,NA
Zoliflodacin,NA,Antibiotics,NA,Topoisomerase Inhibitors (Spiropyrimidenetrione),Uncomplicated N. gonorrhoeae,Oral,Phase III,NCT03959527,Entasis Therapeutics Inc./ GARDP,Priority pathogens,All critical priority pathogens,Critical priority pathogens,No,Yes,NA,NA
Zoliflodacin,NA,Antibiotics,NA,Topoisomerase Inhibitors (Spiropyrimidenetrione),Uncomplicated N. gonorrhoeae,Oral,Phase III,NCT03959527,Entasis Therapeutics Inc./ GARDP,Priority pathogens,Acinetobacter baumannii,Critical priority pathogens,No,Yes,NA,NA
GSK3036656,GSK070,Antibiotics,NA,Leu RS inhibitor (oxaborole),Pulmonary tuberculosis,Oral,Phase II,NCT03557281,GlaxoSmithKline PLC,Mycobacterium tuberculosis,Mycobacterium tuberculosis,NA,NA,Yes,y,NA
BTZ-043,NA,Antibiotics,NA,DprE1 inhibitor (benzothiazinone),Tuberculosis,Oral,Phase II,"NCT03590600, NCT04044001","University of Munich; Hans Knöll Institute, Jena; German Center for Infection Research",Mycobacterium tuberculosis,Mycobacterium tuberculosis,NA,NA,Yes,y,NA
BVL-GSK098,NA,Non-traditional,Miscellaneous,"Amido piperidine (inactivation of TetR-like repressor, EthR2)",Tuberculosis,Oral,Phase I,NCT04654143,Bioversys/ GSK,Mycobacterium tuberculosis,Mycobacterium tuberculosis,NA,NA,NA,y,NA
